,ud_word,ud_word_level,ud_word_pos
1134,dynasty,B1,noun
1135,each other,A1,pronoun
1136,earnest,B1,adjective
1137,ease,B2,verb
1138,eastward,B2,adverb
1139,easygoing/easy-going,B1,adjective
1140,eco,B1,noun
1141,ecosystem,B1,noun
1142,ecstasy,B1,noun
1143,ecstatic,B2,adjective
1144,edit,B2,noun
1145,editorial,B2,noun
1146,either,B1,determiner
1147,elective,B2,adjective
1148,electron,B1,noun
1149,elemental,B2,adjective
1150,elevator,A2,noun
1151,eloquence,B2,noun
1152,eloquent,B2,adjective
1153,email/e-mail/E-mail,A1,noun
1154,emphasize/emphasize,B1,verb
1155,emphatically,B2,adverb
1156,encyclopedia/encyclopaedia,B1,noun
1157,endanger,B1,verb
1158,endeavor/endeavour,B2,noun
1159,enduring,B2,adjective
1160,Englishman,B1,noun
1161,engulf,B2,verb
1162,enough,A2,pronoun
1163,enroll/enrol,B2,verb
1164,environmentally friendly,B2,adjective
1165,equal,B2,verb
1166,equity,B2,noun
1167,erect,B2,adjective
1168,essayist,B2,noun
1169,eternally,B2,adverb
1170,eternity,B1,noun
1171,evacuation,B2,noun
1172,even,B1,adjective
1173,evenly,B1,adverb
1174,everlasting,B2,adjective
1175,everyday,A1,adjective
1176,exactness,B2,noun
1177,exaggerate,B2,noun
1178,exalt,B2,verb
1179,examinee,B2,noun
1180,except,A2,conjunction
1181,exchange rate,B1,noun
1182,exclamation mark,B2,noun
1183,excursion,B2,noun
1184,express,A2,noun
1185,extreme sports,B1,noun
1186,exultant,B2,adjective
1187,face to face,B1,adverb
1188,fairy,A1,noun
1189,fallen,B1,adjective
1190,false,A1,adjective
1191,falter,B2,verb
1192,familiarize/familiarise,B2,verb
1193,fancy,A2,adjective
1194,fancy,B1,noun
1195,farewell,B1,noun
1196,farmland,B1,noun
1197,farther,B1,adverb
1198,farthest,B1,adverb
1199,fast food,A2,noun
1200,favor/favour,A2,noun
1201,favorable/favourable,B1,adjective
1202,favorite/favourite,A1,adjective
1203,favorite/favourite,A1,noun
1204,fax,B1,noun
1205,fearsome,B2,adjective
1206,fed up,B2,adjective
1207,feed,A1,noun
1208,fellow,B1,noun
1209,ferryboat,B2,noun
1210,festive,B1,adjective
1211,feverishly,B1,adverb
1212,few,B1,pronoun
1213,fiber/fibre,B2,noun
1214,figurative,B2,adjective
1215,filial,B2,adjective
1216,finding,B1,noun
1217,fire brigade,B2,noun
1218,fire station,B1,noun
1219,firmness,B2,noun
1220,first floor,B1,noun
1221,first lady,B1,noun
1222,first language,B2,noun
1223,first name,A2,noun
1224,first person,B2,noun
1225,fiscal,B2,adjective
1226,fix,A2,noun
1227,flap,B2,verb
1228,flash,B1,adjective
1229,flavor/flavour,B1,noun
1230,flax,B2,noun
1231,flea,A2,noun
1232,flexibly,B2,adverb
1233,flip,B2,verb
1234,float,A2,noun
1235,flock,B1,noun
1236,flutter,B2,noun
1237,focus,A1,verb
1238,fold,B1,noun
1239,following,A1,adjective
1240,folly,B2,noun
1241,fondly,B2,adverb
1242,fondness,B1,noun
1243,footnote,B2,noun
1244,for,A2,conjunction
1245,forcefully,B2,adverb
1246,foreman,B2,noun
1247,forestry,B2,noun
1248,format,B1,verb
1249,frame,B2,verb
1250,frank,A2,adjective
1251,frantically,B2,adverb
1252,freak,B2,verb
1253,frequency,B1,noun
1254,frigate,B2,noun
1255,front,A2,noun
1256,frugal,B2,adjective
1257,fry,A2,noun
1258,frying pan,B1,noun
1259,fulfill/fulfil,B2,verb
1260,full stop,B1,noun
1261,full-time,B1,adverb
1262,function,A2,verb
1263,functionality,B2,noun
1264,funk,B2,noun
1265,funky,B2,adjective
1266,furnish,B1,verb
1267,furor/furore,B2,noun
1268,gaiety,B2,noun
1269,gall,B1,noun
1270,gangster,B2,noun
1271,garbage,A1,noun
1272,gaudy,B2,adjective
1273,gee,B1,interjection
1274,general,B1,noun
1275,generalization/generalisation,B2,noun
1276,generalize/generalise,B2,verb
1277,genetically,B1,adverb
1278,genre,B2,noun
1279,geographical,B1,adjective
1280,getaway,B2,noun
1281,ghetto,B2,noun
1282,giggle,B1,noun
1283,ginger,B1,noun
1284,giveaway,B2,noun
1285,given,A2,adjective
1286,glacis,B2,noun
1287,glamorous/glamourous,B2,adjective
1288,glance,B1,verb
1289,gleam,B2,noun
1290,glee,B2,noun
1291,glide,B1,noun
1292,glint,B1,noun
1293,global warming,B2,noun
1294,glocal,B2,adjective
1295,glorify,B2,verb
1296,godly,B2,adjective
1297,golfer,B1,noun
1298,good afternoon,A1,interjection
1299,good morning,A1,interjection
1300,good night,A1,interjection
1301,goodness,B1,interjection
1302,gook,B2,noun
1303,gracefulness,B2,noun
1304,graduation,B1,noun
1305,gram/gramme,A2,noun
1306,graphically,B2,adverb
1307,gratitude,B1,noun
1308,gravestone,B2,noun
1309,gravitation,B2,noun
1310,gravy,B1,noun
1311,gray/grey,A1,adjective
1312,gray/grey,A1,noun
1313,grieve,B2,verb
1314,grocery store,A2,noun
1315,ground floor,B1,noun
1316,grouping,B1,noun
1317,gulp,B2,noun
1318,gunshot,B2,noun
1319,habitant,B2,noun
1320,had,A1,verb
1321,hairy,B2,adjective
1322,half,A2,determiner
1323,half,A2,pronoun
1324,half-price,A2,adverb
1325,hamburger,A1,noun
1326,hammer,B2,verb
1327,handicap,B2,noun
1328,handicapped,A2,adjective
1329,handicraft,B2,noun
1330,handrail,B2,noun
1331,handshake,B1,noun
1332,hang,B2,noun
1333,hanging,B1,adjective
1334,harbor/harbour,B1,noun
1335,hard drive,B2,noun
1336,harness,B1,noun
1337,harrow,B2,noun
1338,has,A1,verb
1339,haste,B2,noun
1340,hastily,B2,adverb
1341,hasty,B1,adjective
1342,hatch,B1,noun
1343,hatching,B2,noun
1344,haunt,B1,noun
1345,haunting,B2,adjective
1346,have to,A1,modal auxiliary
1347,haven,B1,noun
1348,hay,B2,noun
1349,healing,B1,adjective
1350,health care,B2,noun
1351,heap,B2,verb
1352,hearing,B1,noun
1353,heart attack,B1,noun
1354,heartbreaking,B2,adjective
1355,hearted,B1,adjective
1356,heartwarming/heart-warming,B2,adjective
1357,hello,A1,noun
1358,hemp,B2,noun
1359,herd,B1,noun
1360,hey,A2,interjection
1361,high school,A2,noun
1362,high-tech/hi-tech,B2,adjective
1363,hijack,B2,noun
1364,hijack,B2,verb
1365,hip hop/hip-hop/hiphop,A2,noun
1366,HIV,B1,noun
1367,holder,B2,noun
1368,holocaust,B2,noun
1369,hometown,A1,noun
1370,homeward,B2,adjective
1371,hone,B2,noun
1372,honor/honour,A2,noun
1373,honor/honour,B2,verb
1374,honorable/honourable,B2,adjective
1375,hop,B1,noun
1376,horrify,B1,verb
1377,hospice,B2,noun
1378,hospitalize/hospitalise,B2,verb
1379,housekeeper,B2,noun
1380,housemaster,B2,noun
1381,hover,B2,verb
1382,human rights,B2,noun
1383,humane,B2,adjective
1384,humanist,B2,noun
1385,humanize/humanise,B2,verb
1386,humbug,B2,noun
1387,humiliation,B2,noun
1388,humor/humour,B1,noun
1389,hunter,A2,noun
1390,hurriedly,B1,adverb
1391,hush,B2,verb
1392,hybrid,B2,adjective
1393,hyperbole,B2,noun
1394,ice cream,A1,noun
1395,ice hockey,B1,noun
1396,ice skating,B1,noun
1397,iceman,B2,noun
1398,ID card,A2,noun
1399,identity card,B1,noun
1400,idolize/idolise,B2,verb
1401,if,A1,conjunction
1402,illuminate,B1,verb
1403,immerse,B2,verb
1404,immigrate,B1,verb
1405,immortality,B2,noun
1406,impair,B1,verb
1407,impartial,B2,adjective
1408,impermanent,B2,adjective
1409,implement,B2,noun
1410,impolitely,B2,adverb
1411,impractical,B2,adjective
1412,impressionism,B2,noun
1413,impressionist,B2,noun
1414,improbable,B2,adjective
1415,improper,B1,adjective
1416,improperly,B2,adverb
1417,inanimate,B2,adjective
1418,inborn,B2,adjective
1419,incense,B2,noun
1420,indebted,B2,adjective
1421,indefinite article,B1,noun
1422,indent,B2,verb
1423,indescribable,B2,adjective
1424,indignity,B2,noun
1425,indulgent,B2,adjective
1426,industrialize/industrialise,B2,verb
1427,inert,B2,adjective
1428,infected,B2,adjective
1429,inference,B2,noun
1430,inflammation,B2,noun
1431,inflammatory,B2,adjective
1432,inflate,B2,verb
1433,infringe,B2,verb
1434,infringement,B2,noun
1435,inhale,B1,verb
1436,innermost,B1,adjective
1437,innovator,B1,noun
1438,inquire/enquire,B2,verb
1439,inquiry/enquiry,B1,noun
1440,inscribe,B1,verb
1441,inscription,B1,noun
1442,inspirational,B2,adjective
1443,install/instal,B1,verb
1444,instead of,B1,preposition
1445,instill/instil,B2,verb
1446,intent,B2,adjective
1447,intentionally,B1,adverb
1448,intermission,B1,noun
1449,Internet/internet,A1,noun
1450,interpreter,B2,noun
1451,intersection,B2,noun
1452,interviewee,B1,noun
1453,interviewer,A1,noun
1454,intravenous,B2,adjective
1455,inverted commas,B2,noun
1456,invitingly,B2,adverb
1457,involuntarily,B1,adverb
1458,involved,B1,adjective
1459,irresistibly,B2,adverb
1460,is,A1,verb
1461,islander,B2,noun
1462,isle,B1,noun
1463,italicize/italicise,B2,verb
1464,its,A1,pronoun
1465,ivory,B1,noun
1466,jade,B1,noun
1467,jail/gaol,B1,noun
1468,jelly,A2,noun
1469,jeopardize/jeopardise,B2,verb
1470,jeweler/jeweller,B2,noun
1471,jewelry/jewellery,A1,noun
1472,jog,B2,noun
1473,judgment/judgement,B1,noun
1474,judo,B2,noun
1475,junk food,B2,noun
1476,juror,B2,noun
1477,karaoke,B2,noun
1478,kerosene,B2,noun
1479,keystroke,B2,noun
1480,kid,B1,verb
1481,kilogram/kilogramme,A2,noun
1482,kilometer/kilometre,A2,noun
1483,kindly,A2,adjective
1484,labor/labour,A2,noun
1485,laborer/labourer,B2,noun
1486,lack,A2,noun
1487,lame,B2,adjective
1488,lance,B2,noun
1489,lark,B2,noun
1490,last,A2,determiner
1491,last,A2,pronoun
1492,last minute,B2,noun
1493,last name,A1,noun
1494,lasting,B1,adjective
1495,latecomer,B1,noun
1496,latter,A2,adverb
1497,latter,A2,pronoun
1498,lava,B2,noun
1499,lawful,B1,adjective
1500,lawmaker,B2,noun
1501,lay,B1,verb
1502,layabout,B2,noun
1503,lean,B1,adjective
1504,lean,B2,verb
1505,lease,B2,noun
1506,leash,B2,noun
1507,legislate,B2,verb
1508,legislator,B2,noun
1509,leisurely,B2,adverb
1510,lest,B2,conjunction
1511,level,B2,verb
1512,liberate,B1,verb
1513,librarian,B1,noun
1514,license/licence,A2,verb
1515,lifeguard,B1,noun
1516,lifeless,B2,adjective
1517,lighten,B2,verb
1518,like,B1,conjunction
1519,likeness,B1,noun
1520,lily,A1,noun
1521,limp,B1,verb
1522,liner,B2,noun
1523,ling,B2,noun
1524,liquid,B1,adjective
1525,liter/litre,A2,noun
1526,living room,A1,noun
1527,lodge,B1,noun
1528,loosely,B2,adverb
1529,lot,A1,adverb
1530,lot,A2,noun
1531,lot,A1,pronoun
1532,loudspeaker,B1,noun
1533,lousy,B2,adjective
1534,lovingly,B1,adverb
1535,lush,B2,adjective
1536,luxury,B2,adjective
1537,lyric,A2,adjective
1538,'m,A1,verb
1539,madame,B2,noun
1540,maestro,B2,noun
1541,magician,B1,noun
1542,magnify,B2,verb
1543,mailbox,B1,noun
1544,main course,A2,noun
1545,major,B2,noun
1546,make,B2,noun
1547,malady,B2,noun
1548,mama/mamma,B2,noun
1549,many,A1,pronoun
1550,maple,B1,noun
1551,marble,B1,noun
1552,marked,B1,adjective
1553,market,B1,verb
1554,martial art,B2,noun
1555,marvelous/marvellous,A2,adjective
1556,mash,B1,verb
1557,massage,B2,noun
1558,masseur,B2,noun
1559,mastery,B2,noun
1560,math/maths,A1,noun
1561,mathematician,B1,noun
1562,mathematics,B1,noun
1563,mausoleum,B2,noun
1564,max,A2,noun
1565,may,A1,modal auxiliary
1566,mean,B2,noun
1567,mechanize/mechanise,B2,verb
1568,media,B2,noun
1569,medieval/mediaeval,B2,adjective
1570,meditate,B1,verb
1571,Mediterranean,B1,noun
1572,memorize/memorise,B1,verb
1573,merchandise,B2,noun
1574,merry,A1,adjective
1575,mess,B2,verb
1576,message board,B1,noun
1577,messenger,B2,noun
1578,meter/metre,A2,noun
1579,metric,B2,adjective
1580,micro,B2,noun
1581,microbe,B2,noun
1582,microcomputer,B2,noun
1583,micrometer/micrometre,B2,noun
1584,microorganism,B2,noun
1585,microscopic,B2,adjective
1586,microscopy,B2,noun
1587,microwave,B2,noun
1588,middle,A2,noun
1589,might,A2,modal auxiliary
1590,millimeter/millimetre,B2,noun
1591,millionaire,B2,noun
1592,mimic,B2,noun
1593,mineral,B1,noun
1594,mineral water,A2,noun
1595,minimize/minimise,B1,verb
1596,mischief,B1,noun
1597,misconception,B2,noun
1598,mistreat,B2,verb
1599,mistrustful,B2,adjective
1600,mixing bowl,B1,noun
1601,mobile,A2,adjective
1602,mobile phone,A1,noun
1603,mock,B2,adjective
1604,modal verb/modal,B1,noun
1605,model,B1,adjective
1606,model,B1,verb
1607,modem,B1,noun
1608,modernization/modernisation,B2,noun
1609,modernize/modernise,B2,verb
1610,mogul,B2,noun
1611,moisture,B1,noun
1612,mold/mould,B2,noun
1613,molecule,B1,noun
1614,momentarily,B2,adverb
1615,momentary,B2,adjective
1616,mommy/mommie,A1,noun
1617,monastery,B2,noun
1618,monthly,B1,adverb
1619,moody,B2,adjective
1620,moonscape,B2,noun
1621,moral,B1,noun
1622,more,A1,pronoun
1623,mortal,B2,adjective
1624,mortar,B2,noun
1625,moss,B1,noun
1626,motherland,B1,noun
1627,motionless,B1,adjective
1628,motorcycle,B1,noun
1629,mount,B1,noun
1630,mountaintop,B1,noun
1631,mourn,B1,verb
1632,mournful,B2,adjective
1633,mover,B2,noun
1634,MP3 player,A2,noun
1635,Mr./Mr,A1,noun
1636,Mrs./Mrs,A1,noun
1637,Ms./Ms,A2,noun
1638,much,A1,pronoun
1639,mule,B1,noun
1640,mumble,B2,noun
1641,muse,B2,verb
1642,must,A1,modal auxiliary
1643,mustache/moustache,B2,noun
1644,mutability,B2,noun
1645,mutable,B2,adjective
1646,mutter,B2,noun
1647,mutton,B2,noun
1648,mystify,B2,verb
1649,nano,B2,noun
1650,narcissistic,B2,adjective
1651,narrate,B1,verb
1652,narrative,B1,adjective
1653,nationalist,B1,noun
1654,native speaker,B2,noun
1655,navigate,B2,verb
1656,navy blue,B1,adjective
1657,nectar,B1,noun
1658,need,A1,modal auxiliary
1659,needy,B2,adjective
1660,neighbor/neighbour,A1,noun
1661,neighborhood/neighbourhood,B1,noun
1662,neighboring/neighbouring,B2,adjective
1663,neither,B2,conjunction
1664,neither,B2,determiner
1665,ness,B1,noun
1666,netsurfer/net surfer,B2,noun
1667,neurosis,B2,noun
1668,newcomer,B1,noun
1669,newscaster,B2,noun
1670,newsworthy,B2,adjective
1671,next,A2,determiner
1672,next door,B1,adverb
1673,next to,A2,preposition
1674,no one,A2,pronoun
1675,nobility,B2,noun
1676,nod,B1,noun
1677,noisily,B1,adverb
1678,nomad,B2,noun
1679,nonprofessional,B2,adjective
1680,nor,B1,conjunction
1681,northeastern,B1,adjective
1682,northward,B2,adverb
1683,northwestern,B1,adjective
1684,nought,B2,noun
1685,nourish,B2,verb
1686,nourishment,B2,noun
1687,now,B2,conjunction
1688,nucleus,B1,noun
1689,numerical,B2,adjective
1690,nutrient,B1,noun
1691,nutshell,B2,noun
1692,oath,B2,noun
1693,obedience,B2,noun
1694,obituary,B2,noun
1695,occasion,B1,verb
1696,offense/offence,B2,noun
1697,offhand,B2,adverb
1698,offshore,B2,adjective
1699,ointment,B2,noun
1700,OK/okay,A1,adjective
1701,OK/okay,A1,adverb
1702,olive oil,A2,noun
1703,Olympia,B2,noun
1704,Olympiad,B2,noun
1705,Olympic,A2,adjective
1706,Olympics,A1,noun
1707,omelet/omelette,A2,noun
1708,once,B2,conjunction
1709,onstage,B1,adjective
1710,onto/on to,B1,preposition
1711,oppress,B1,verb
1712,oppression,B1,noun
1713,oral,B1,noun
1714,orator,B2,noun
1715,orbit,B1,noun
1716,orderly,B1,adjective
1717,organism,B1,noun
1718,organization/organisation,B1,noun
1719,organize/organise,A2,verb
1720,organized/organised,A2,adjective
1721,organizer/organiser,B2,noun
1722,originality,B2,noun
1723,ought to,B1,modal auxiliary
1724,ounce,B2,noun
1725,out of,A2,preposition
1726,outback,B2,noun
1727,outdistance,B2,verb
1728,outdo,B2,verb
1729,outgrow,B2,verb
1730,outlaw,B1,noun
1731,outlive,B2,verb
1732,outpatient,B2,noun
1733,outshine,B2,verb
1734,outside,B2,noun
1735,outward,B1,adjective
1736,outwardly,B2,adverb
1737,overcoat,B2,noun
1738,overemphasize/overemphasise,B2,verb
1739,overjoyed,B1,adjective
1740,overlap,B2,noun
1741,overseas,A2,adverb
1742,overshadow,B2,verb
1743,oversize,B2,adjective
1744,overstep,B2,verb
1745,overthrow,B2,verb
1746,overtime,B2,adverb
1747,overwork,B1,noun
1748,ow,B2,noun
1749,owing,B1,adjective
1750,owing to,B2,preposition
1751,own,A2,pronoun
1752,ox,B2,noun
1753,p.m./P.M./pm/PM,A1,adverb
1754,pa,B2,noun
1755,pacific,A2,adjective
1756,paddle,B1,noun
1757,paid,B1,adjective
1758,paintbrush,B2,noun
1759,pajamas/pyjamas,B2,noun
1760,pal,A2,noun
1761,pallet,B2,noun
1762,pandemic,B2,adjective
1763,papaya,B2,noun
1764,paperless,B2,adjective
1765,paralyze/paralyse,B1,verb
1766,paramedic,B2,adjective
1767,paratrooper,B2,noun
1768,pardon,A1,noun
1769,pardon,B1,verb
1770,participle,B1,noun
1771,partisan,B2,noun
1772,part-time,B1,adjective
1773,past,A1,adverb
1774,pastoral,B2,adjective
1775,patriot,B2,noun
1776,patriotic,B2,adjective
1777,patriotism,B2,noun
1778,patrol,B1,noun
1779,pave,B2,verb
1780,pawnbroker,B2,noun
1781,pawnshop,B2,noun
1782,pearl,B2,noun
1783,pebble,B2,noun
1784,pedantic,B2,adjective
1785,pee,B2,verb
1786,peel,B2,noun
1787,peep,B2,noun
1788,peg,B2,noun
1789,penalize/penalise,B2,verb
1790,penfriend/pen friend,A2,noun
1791,penicillin,B2,noun
1792,penniless,B1,adjective
1793,pentagon,B2,noun
1794,percent/per cent,B1,noun
1795,permanence,B2,noun
1796,permeate,B2,verb
1797,personification,B2,noun
1798,personify,B2,verb
1799,perspiration,B2,noun
1800,pessimist,B2,noun
1801,petrol station,A2,noun
1802,pH,B2,noun
1803,phantom,B1,adjective
1804,phoenix,B1,noun
1805,phrasal verb,B1,noun
1806,pi,B2,noun
1807,pick,B1,noun
1808,pickle,B2,noun
1809,picky,B2,adjective
1810,piety,B1,noun
1811,pilgrim,A2,noun
1812,pillowcase,B2,noun
1813,piracy,B2,noun
1814,pitch,B2,verb
1815,playmate,B2,noun
1816,playwright,B2,noun
1817,please,A1,adverb
1818,pleasing,A2,adjective
1819,plenty,A2,noun
1820,pluck,B2,verb
1821,plug,B2,verb
1822,plum,B2,noun
1823,plus,B1,conjunction
1824,pneumonia,B2,noun
1825,pocket money,B1,noun
1826,point of view,B2,noun
1827,polar bear,B2,noun
1828,police officer,A2,noun
1829,police station,A2,noun
1830,polio,B2,noun
1831,polity,B2,noun
1832,pollutant,B1,noun
1833,polo,B2,noun
1834,popularize/popularise,B2,verb
1835,porch,B2,noun
1836,pose,B2,noun
1837,possessed,B2,adjective
1838,post office,A2,noun
1839,potent,B2,adjective
1840,powder,B2,verb
1841,practicality,B2,noun
1842,practice/practise,A1,verb
1843,prance,B2,noun
1844,predicate,B2,verb
1845,predicative,B2,adjective
1846,predictive,B2,adjective
1847,predictor,B2,noun
1848,prefect,B2,noun
1849,prehistoric,B2,adjective
1850,prehuman,B2,noun
1851,preindustrial,B2,adjective
1852,prejudge,B2,verb
1853,preoccupy,B2,verb
1854,preschool,B1,adjective
1855,press,B1,noun
1856,pretend,B2,adjective
1857,prick,B2,noun
1858,primary school,B1,noun
1859,prime minister,B2,noun
1860,pro,A2,noun
1861,procrastination,B1,noun
1862,program/programme,A1,noun
1863,program/programme,B1,verb
1864,prohibition,B1,noun
1865,project,B2,verb
1866,prom,B2,noun
1867,prominence,B2,noun
1868,prompt,B2,noun
1869,proponent,B2,noun
1870,prose,B2,noun
1871,proven,B2,adjective
1872,provided,B1,conjunction
1873,public transport,B1,noun
1874,publicize/publicise,B2,verb
1875,pumpkin,B2,noun
1876,punctuality,B2,noun
1877,purify,B1,verb
1878,quantify,B2,verb
1879,quarantine,B2,noun
1880,quarrelsome,B2,adjective
1881,queer,B2,adjective
1882,question mark,B1,noun
1883,quit,B2,adjective
1884,quotable,B2,adjective
1885,rack,B2,noun
1886,radiate,B2,verb
1887,radium,B2,noun
1888,rafter,B2,noun
1889,rag,B2,noun
1890,railroad,B1,noun
1891,rainstorm,B2,noun
1892,ram,B2,noun
1893,ramp,B2,noun
1894,range,B2,verb
1895,rap,B1,verb
1896,raspberry,B1,noun
1897,ration,B1,noun
1898,rattle,B2,noun
1899,ravage,B2,noun
1900,'re,A1,verb
1901,real,A1,adverb
1902,real estate,B2,noun
1903,realization/realisation,B2,noun
1904,realize/realise,A2,verb
1905,recite,B1,verb
1906,reclaim,B1,verb
1907,recognize/recognise,B1,verb
1908,recommendable,B2,adjective
1909,redo,B2,verb
1910,reed,B2,noun
1911,reef,B1,noun
1912,refer,A2,verb
1913,referent,B2,adjective
1914,refinery,B2,noun
1915,reflective,B2,adjective
1916,refrain,B2,noun
1917,refresh,B2,noun
1918,refuse,B1,noun
1919,refute,B2,verb
1920,reggae,B2,noun
1921,regrettably,B2,adverb
1922,reinforcement,B2,noun
1923,relativity,B2,noun
1924,relay,B2,noun
1925,relic,B2,noun
1926,rely,B1,verb
1927,remembrance,B1,noun
1928,remote control,B1,noun
1929,reorganize/reorganise,B2,verb
1930,repaint,B2,noun
1931,repertoire,B2,noun
1932,replica,B2,noun
1933,repress,B2,verb
1934,repression,B2,noun
1935,reprint,B2,noun
1936,reprove,B2,verb
1937,resonant,B2,adjective
1938,respectably,B2,adverb
1939,respiration,B2,noun
1940,respiratory,B2,adjective
1941,retard,B2,verb
1942,retrospect,B1,noun
1943,reunification,B1,noun
1944,reunify,B1,verb
1945,reverence,B2,noun
1946,revolutionize/revolutionise,B2,verb
1947,revolve,B2,verb
1948,rhinoceros,B2,noun
1949,rhythmic,B2,adjective
1950,rid,B1,verb
1951,riddle,B1,verb
1952,ridge,B2,noun
1953,righteousness,B2,noun
1954,rim,B2,noun
1955,rite,B2,noun
1956,roadside,B1,noun
1957,roam,B2,noun
1958,robin,A2,noun
1959,rolling,B1,adjective
1960,room,B1,verb
1961,round,B2,verb
1962,royalty,B2,noun
1963,rubble,B2,noun
1964,ruinous,B2,adjective
1965,rumor/rumour,A2,noun
1966,runaway,B1,noun
1967,rush hour,B2,noun
1968,'s,A1,verb
1969,safari,B1,noun
1970,safeguard,B1,noun
1971,safeguard,B2,verb
1972,sag,B2,noun
1973,sage,B2,noun
1974,salesmanship,B2,noun
1975,salsa,B2,noun
1976,same,A1,adverb
1977,same,A1,pronoun
1978,sandstone,B2,noun
1979,sanitary,B2,adjective
1980,saving/savings,B2,noun
1981,saw,A1,noun
1982,saw,B2,verb
1983,scarlet,B2,noun
1984,scatter,B1,verb
1985,scholasticism,B2,noun
1986,schoolmate,B1,noun
1987,schoolteacher,B1,noun
1988,schoolwork,A2,noun
1989,science fiction,B1,noun
1990,scold,B1,verb
1991,scramble,B2,verb
1992,screw,A2,noun
